,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.2617993877991494,0.6821592048817224,0.6177182511445766,0.18338034635700778,0.5509909770483381,0.6938097578546204,0.3857075381313835,0.343713248992867,0.688382062755807,0.5554427009374422,0.17798747568126372,0.5944601950704618,0.6542194323524344,0.3118844648529812,0.4186716357751741,0.6799075641844564,0.4877614172790806,0.22564487117023013,0.6230303404779206,0.6042015342443429,0.2528154811706549,0.48271016538197986,0.6575772383100905,0.4185614678675432,0.29606983277060267,0.6366110592038575,0.5461285947604158,0.22610133888961573,0.5338142762479948,0.622591461771013,0.353585765404257,0.36931401580538215,0.6354916774261543,0.48311834938242804,0.24335683358601884,0.5709697051515913,0.5765491525742641,0.3017538815998714,0.43671895205093103,0.6202537271620362,0.419457646317704,0.2937109830785858,0.5937654252770856,0.5215928322602517,0.27518708012042586,0.49424418460284014,0.5917169863666202,0.3613003736795017,0.35814645525894157,0.6021631766258813,0.46072481769864465
1,0.2617993877991494,0.7125058685327347,0.6680446609394313,0.23409882515214256,0.5154719130459215,0.7326028846513714,0.4904888063244407,0.2371377406742795,0.6679753421085454,0.6442767204289084,0.27783298301965614,0.4716720442670071,0.6962024717056675,0.4831797710838688,0.2426446776291364,0.6281717987833783,0.6141361017586351,0.3057000238868108,0.44459453583682834,0.6635775822423762,0.46198027741386116,0.2699736026814643,0.6002895144244114,0.5854681981315752,0.3147906194476254,0.4389366078297161,0.6418332709836145,0.4335525108609043,0.3036557174640672,0.5895042226047376,0.5665273658284127,0.3048520179359642,0.45297574132400015,0.6361419508609921,0.4072853980698783,0.33109528982989955,0.5970336585536835,0.5639056408170868,0.27859865596695643,0.4791200623540713,0.6480564658142708,0.39382171119910253,0.3444367992463193,0.6194680389947251,0.58022499338127,0.24239325278746693,0.5074944307464734,0.6749369660780189,0.40137613198312244,0.3396897047826768,0.6500291489630159
2,0.2617993877991494,0.7438436741093222,0.7186520638613374,0.30664307748814157,0.46257174111395405,0.7576660488179605,0.5745002837013558,0.20396835594006674,0.6064292769371344,0.7007448527090946,0.41182181511569627,0.32727127698492914,0.6794125874446247,0.5847679327714624,0.29230754310959073,0.49765361330221697,0.68220279844493,0.4295698666405346,0.3199807173421263,0.6268411317293167,0.6180303112662808,0.28842127347170665,0.46326449494360455,0.6961061358487803,0.4901159243007866,0.287617418097822,0.6165176275897163,0.6986745845064452,0.31276311003924073,0.430983310974895,0.7320771782840797,0.6288550786412748,0.17240604247961727,0.6006701774807025,0.7884225504190459,0.4851901621406352,0.2907378554936104,0.7443410927169501,0.7726019611364965,0.27975085079283823,0.4973903217585799,0.835609878820875,0.6795809046175071,0.10221019133501871,0.6761885466333535,0.8573149247688584,0.5146230069616344,0.2806094716545625,0.7995630781670435,0.8031833367364792,0.2956040145976866
3,0.2617993877991494,0.7760116262154726,0.7689209673204596,0.3846115020671898,0.3949917247645303,0.7677237559239056,0.6386968743358172,0.28440712217607855,0.516425060006462,0.740584837222975,0.4922252290383026,0.29623787280261,0.6281547600036768,0.7087580617793231,0.34076181110085324,0.4118470848359747,0.731705505844433,0.6722333893140207,0.2057373317422146,0.5598881242117477,0.8196836725083889,0.6190037900223209,0.1703756785972009,0.7011845154374782,0.875031303768087,0.5372272638018796,0.27466602761936887,0.8128000053904209,0.8798363491339235,0.42463652520487116,0.4084170074089,0.8766030990356896,0.8268040142465786,0.2919363212389515,0.5255302060111767,0.8826330452355499,0.7233049884780445,0.17626850563420535,0.6122635699236133,0.8351445301558625,0.5863452348458215,0.18630532413533618,0.668510368808946,0.7506806593706229,0.4378647154988001,0.31426772828861427,0.704831962647581,0.6474164909782967,0.3126743324801713,0.4648566085161677,0.7345361313128311
4,0.2617993877991494,0.8088483318665433,0.8192256486623093,0.45140137052788487,0.3274186439010502,0.7643719474375127,0.7097747653053167,0.33065890211803334,0.4493828424094868,0.7823761481202463,0.660343599086641,0.21665478500790972,0.5944995716706656,0.8675928488565595,0.6745704007698214,0.13966940919698417,0.7171236913447558,0.9546064939431473,0.696679718075012,0.11276713776762984,0.7795992409415279,0.973319800264988,0.6733034923258571,0.12784828780585503,0.7731503507879182,0.9057129405944963,0.587939280543162,0.1942668450560826,0.7333446707073646,0.7982924727329034,0.45766511588881587,0.31138035119658974,0.7268579652590007,0.7259284373154861,0.3155187990886516,0.4535334741439449,0.7943822819084457,0.7275604872577918,0.19551757663051872,0.5863173748807992,0.9011208598033204,0.766533998977648,0.12402849711653544,0.6757456902968828,0.97222507758753,0.7760189412403252,0.10585037923025903,0.7028442474283717,0.9580575111511977,0.717924222034014,0.13292989053392285
5,0.2617993877991494,0.8421970832526865,0.8713812382908037,0.4978567886971699,0.2942881270980594,0.7548513913217133,0.8197165163594337,0.3904182315294297,0.4160354448235323,0.8361103712678496,0.9269412647491115,0.4691143895594168,0.4056973091788282,0.9357426165462438,1.0113349274203212,0.5937986368075076,0.2697598652028394,0.8814405840821136,0.9372705056846349,0.5732954788106994,0.22580280390188295,0.7554289318914655,0.8306480104439504,0.44773544078341365,0.3546161936303141,0.7678727645788958,0.8796254505660089,0.4526880246909578,0.39489156077141135,0.8897727837613502,1.0015065576715896,0.5909051040524828,0.28693253002143293,0.9050631266773365,0.9947877032241551,0.6325682266271123,0.17868919497973504,0.7824759030936916,0.8733987422177599,0.5241345739759001,0.2862548795085571,0.719739971185081,0.8460416710088435,0.4566292603994661,0.36904668660573836,0.8218402403026499,0.9635352887121785,0.5715268331371776,0.30138825339278713,0.9007821898719084,1.0270234780470828
6,0.2617993877991494,0.8759116627461412,0.9288186187715738,0.5422895640844074,0.30566393828184346,0.7543934929770386,0.9726652221372044,0.6766701176436988,0.19025012794738444,0.8459949026963818,1.1133957419739628,0.8806802057387506,0.22116355916600314,0.6569136468853713,0.9879809886551723,0.7930257433977307,0.33868405737266266,0.49493629659197436,0.9043543401556107,0.8780239305121226,0.299890856910048,0.5629745135076171,1.0265288143657154,1.0590032799401874,0.5962977285459062,0.2983312282518569,0.9181508411040843,0.9643831100984818,0.5824024898506871,0.26727095421996544,0.7355717786492717,0.9397409303882337,0.6366916105766509,0.22946717069136063,0.8225461386212128,1.100220886266515,0.8811756653677331,0.17722074129013482,0.7000822734610407,1.029330416623147,0.8305537287938637,0.36789025643521767,0.47094042930959,0.8894685896998477,0.8432486370636431,0.2857728174174417,0.5503495985935211,0.9965273153944667,1.0487613127653013,0.57294707341272,0.34309337217376074
7,0.2617993877991494,0.9098628567125113,0.9962097282241434,0.6399058742281806,0.2690990154479759,0.7761469833663426,1.1334127589865124,1.0038129156646012,0.3469402266484196,0.6012610081404373,1.0594979477653212,0.9586398260820788,0.48207661835635596,0.3631604621189801,0.8671232143804584,1.0960981283195141,0.8023082406386247,0.08337043870072557,0.8657899679975404,1.1433886502498203,0.8920794417948588,0.3873061540363819,0.4743090215902516,0.9449604288448646,0.9996730457491956,0.5077599609917505,0.4286632106250945,1.0271538068371528,1.1644417599043813,0.8017939668468689,0.21311208713387336,0.6851958896777481,0.9920914977752567,0.8455552182179711,0.2090585206133655,0.6508008046595884,1.1101502693565535,1.1241850918145437,0.6526476666231555,0.23646256986142508,0.8955542900863451,0.9978170904103746,0.6551993441031454,0.25713560412250375,0.7678596156192776,1.1334629406491286,1.0158100356891338,0.37483073175727916,0.5760912895837104,1.0504346985509743,0.9633058496245976
8,0.2617993877991494,0.9439452492338185,1.078423547652931,0.8311212096513526,0.1271072041408891,0.7829943234412604,1.2311502935033594,1.1313512584442935,0.620319618553995,0.25911603928379373,0.8564239922849296,1.1431986092289452,0.9774028400852174,0.22048527660128225,0.7365295525257154,1.1638146704204397,1.0330856316164043,0.5323930950744923,0.3667826097189998,0.9151999215292338,1.253225518609565,1.0315922493706766,0.37966855287258056,0.5759756658409021,1.0388950840667992,1.0418217691376488,0.6060531066322623,0.34109055442461894,1.001664830492835,1.2624383519698923,0.9516494421196859,0.3990557048802115,0.4937907042843752,1.0104217970027767,1.1603217522378382,0.7660278755556725,0.1793016169644371,0.9594631360891133,1.1576804461602368,0.8817930565093702,0.2920493473557871,0.5800134135911473,1.1015698328297665,1.2416626326787206,0.8194016178592638,0.11568107148936295,0.812731849814649,1.0762856775365621,0.9539873909610751,0.30157884077847996,0.6325001621136835
9,0.2617993877991494,0.9780842763419324,1.179030375706549,1.083183117869309,0.39757206733828754,0.6331745879095759,1.1823442237626978,1.1622903969041274,0.8408703184476276,0.1207425320626946,0.8466357716050521,1.3102627975224972,1.1615041059326807,0.636657644568523,0.31956757740957403,0.9006233783291944,1.3448644857664531,1.1614501072678238,0.5762523631141657,0.32548835328876735,0.9580861017519662,1.3014873647890581,1.1093975834970509,0.4363140676047024,0.5582576994871981,1.0763985795339288,1.207245915915881,0.9307618481107971,0.06879063365223026,0.8767029014083876,1.213598619029391,1.0955620594599882,0.6282633749099082,0.35548493972016026,1.056519539315894,1.319922944393512,1.0068194289355463,0.3938728863350383,0.5099497576925408,1.1055630273217731,1.3624144251072245,0.9652873074781169,0.3686481298747767,0.567245401125786,1.1165357810502508,1.3219334186384386,0.9115174493738857,0.15443756069621623,0.7910155597198403,1.1433979108225618,1.1954423620048333
